"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00283662","HAMMONTON 1 NE, NJ US","2017-07-24",,,"2.61","0.0","0.0","85","70","70","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-07-25",,,"1.14","0.0","0.0","87","66","66","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-07-26",,,"0.03","0.0","0.0","79","66","66","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-07-27",,,"0.00","0.0","0.0","78","63","66","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-07-28",,,"0.00","0.0","0.0","80","61","71","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-07-29",,,"0.68","0.0","0.0","85","67","67","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-07-30",,,"0.02","0.0","0.0","72","62","62","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-07-31",,,"0.00","0.0","0.0","81","60","60","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-01",,,"0.00","0.0","0.0","87","56","69","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-02",,,"0.00","0.0","0.0","91","67","73","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-03",,,"1.13","0.0","0.0","90","67","67","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-04",,,"0.00","0.0","0.0","87","65","72","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-05",,,"0.17","0.0","0.0","88","69","69","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-06",,,"0.00","0.0","0.0","79","61","61","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-07",,,"0.00","0.0","0.0","79","59","69","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-08",,,"1.10","0.0","0.0","73","67","67","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-09",,,"0.00","0.0","0.0","78","62","62","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-10",,,"0.00","0.0","0.0","85","60","63","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-11",,,"0.00","0.0","0.0","87","60","67","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-12",,,"0.02","0.0","0.0","83","64","70","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-13",,,"0.00","0.0","0.0","79","70","70","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-14",,,"0.00","0.0","0.0","85","63","63","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-15",,,"0.03","0.0","0.0","83","61","71",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-16",,,"0.43","0.0","0.0","76","70","71",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-17",,,"0.00","0.0","0.0","87","67","67","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-18",,,"0.31","0.0","0.0","89","65","75","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-19",,,"1.20","0.0","0.0","89","73","75","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-20",,,"0.03","0.0","0.0","88","67","67","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-21",,,"0.00","0.0","0.0","84","64","65","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-22",,,"0.00","0.0","0.0","88","62","75","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-23",,,"1.69","0.0","0.0","91","72","72","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-24",,,"0.00","0.0","0.0","83","63","64","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-25",,,"0.00","0.0","0.0","82","59","63","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-26",,,"0.00","0.0","0.0","79","59","63","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-27",,,"0.00","0.0","0.0","79","57","57","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-28",,,"0.00","0.0","0.0","77","54","58","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-29",,,"0.06","0.0","0.0","75","53","63",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-30",,,"1.05","0.0","0.0","68","60","60","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-08-31",,,"0.00","0.0","0.0","76","59","64","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-01",,,"0.15","0.0","0.0","83","56","56","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-02",,,,"0.0","0.0","68","56",,"   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-03",,,,"0.0","0.0","64","55",,"   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-04",,,,"0.0","0.0","73","63",,"   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-05","    4","0.69",,"0.0","0.0","81","58","68","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-06",,,"0.26","0.0","0.0","86","67","68","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-07",,,"1.04","0.0","0.0","70","58","58","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-08",,,"0.00","0.0","0.0","73","54","54","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-09",,,"0.00","0.0","0.0","73","53","55","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-10",,,"0.00","0.0","0.0","70","52","54","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-11",,,"0.00","0.0","0.0","73","51","51","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-12",,,"0.00","0.0","0.0","74","49","56",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-13",,,"0.00","0.0","0.0","79","54","61",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-14",,,"0.09","0.0","0.0","79","59","67","    5",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-15",,,"0.00","0.0","0.0","84","65","65","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-16",,,"0.00","0.0","0.0","83","64","64","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-17",,,"0.00","0.0","0.0","85","63","65","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-18",,,"0.00","0.0","0.0","79","64","68","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-19",,,"0.01","0.0","0.0","78","68","70","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-20",,,"0.35","0.0","0.0","73","68","69","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-21",,,"0.00","0.0","0.0","83","68","70","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-22",,,"0.00","0.0","0.0","85","67","67","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-23",,,"0.00","0.0","0.0","79","66","67","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-24",,,"0.00","0.0","0.0","85","61","61","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-25",,,"0.00","0.0","0.0","89","61","64","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-26",,,"0.00","0.0","0.0","87","63","66","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-27",,,"0.00","0.0","0.0","82","66","70","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-28",,,"0.00","0.0","0.0","84","69","72","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-29",,,"0.00","0.0","0.0","76","48","48","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-09-30",,,"0.00","0.0","0.0","70","48","54","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-01",,,"0.00","0.0","0.0","65","48","48","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-02",,,"0.00","0.0","0.0","68","44","44","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-03",,,"0.00","0.0","0.0","72","43","44","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-04",,,"0.00","0.0","0.0","71","43","44","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-05",,,"0.00","0.0","0.0","74","44","60","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-06",,,"0.00","0.0","0.0","82","57","64","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-07",,,"0.00","0.0","0.0","81","64","64","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-08",,,"0.00","0.0","0.0","82","63","74","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-09",,,"0.04","0.0","0.0","81","71","73","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-10",,,"0.66","0.0","0.0","76","66","66","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-11",,,"0.00","0.0","0.0","82","63","63","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-12",,,"0.49","0.0","0.0","77","57","57","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-13",,,"0.04","0.0","0.0","67","56","56","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-14",,,"0.04","0.0","0.0","66","56","63","    7",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-15",,,"0.05","0.0","0.0","68","62","66","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-16",,,"0.23","0.0","0.0","72","59","59","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-17",,,"0.03","0.0","0.0","71","39","39","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-18",,,"0.00","0.0","0.0","58","39","40","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-19",,,"0.00","0.0","0.0","70","40","45","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-20",,,"0.00","0.0","0.0","70","44","53","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-21",,,"0.00","0.0","0.0","72","43","43","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-22",,,"0.00","0.0","0.0","75","43","46",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-23",,,"0.00","0.0","0.0","73","45","57","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-24",,,"0.10","0.0","0.0","75","53","69","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-25",,,"0.28","0.0","0.0","73","51","51","   34",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-26",,,"0.00","0.0","0.0","64","43","43","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-27",,,"0.00","0.0","0.0","58","37","37","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-28",,,"0.00","0.0","0.0","64","37","47",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-29",,,"0.03","0.0","0.0","70","46","62","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-30",,,"2.76","0.0","0.0","66","45","45","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-10-31",,,"0.07","0.0","0.0","59","43","43","   33",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-01",,,"0.00","0.0","0.0","60","37","37","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-02",,,"0.00","0.0","0.0","63","34",,"   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-03",,,"0.00","0.0","0.0","75","55","55","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-04",,,"0.00","0.0","0.0","75","42","42","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-05",,,"0.22","0.0","0.0","59","42","54","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-06",,,"0.00","0.0","0.0","67","51","63",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-07",,,"0.00","0.0","0.0","69","40","40","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-08",,,"0.87","0.0","0.0","48","39","40","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-09",,,"0.00","0.0","0.0","48","39","43","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-10",,,"0.00","0.0","0.0","59","43","43","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-11",,,"0.00","0.0","0.0","51","23","23","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-12",,,"0.00","0.0","0.0","39","22",,"   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-13",,,"0.23","0.0","0.0","47","24","39",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-14",,,"0.12","0.0","0.0","45","35","35","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-15",,,"0.00","0.0","0.0","49","34","37","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-16",,,"0.08","0.0","0.0","52","36","49","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-17",,,"0.00","0.0","0.0","60","42","42","   34",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-18",,,,"0.0","0.0","49","30",,"   27",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-19","    2","0.48",,"0.0","0.0","61","29","50","   30",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-20",,,"0.00","0.0","0.0","62","36","36","   38",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-21",,,"0.00","0.0","0.0","47","35","39","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-22",,,"0.24","0.0","0.0","59","35","53","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-23",,,"0.08","0.0","0.0","56","30","30","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-24",,,"0.00","0.0","0.0","41","27","29","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-25",,,"0.00","0.0","0.0","51","26","30","    6",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-26",,,"0.00","0.0","0.0","60","28","44","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-27",,,"0.00","0.0","0.0","51","30","39","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-28",,,"0.00","0.0","0.0","53","30","30","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-29",,,"0.00","0.0","0.0","61","29","46","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-11-30",,,"0.00","0.0","0.0","64","36","37","   28",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-01",,,"0.01","0.0","0.0","56","34","43","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-02",,,"0.00","0.0","0.0","53","30",,"   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-03",,,"0.00","0.0","0.0","51","27",,,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-04",,,"0.00","0.0","0.0","51","29","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-05",,,"0.00","0.0","0.0","54","28","52",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-06",,,"0.34","0.0","0.0","66","37","45","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-07",,,"0.00","0.0","0.0","59","34","34","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-08",,,"0.00","0.0","0.0","46","33","34","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-09",,,"0.00","0.0","0.0","39","32","34","    7",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-10",,,"0.29","2.8","3.0","36","27","27",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-11",,,"0.00","0.0","2.0","39","27","32","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-12",,,"0.00","0.0","0.0","44","28","44","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-13",,,"0.00","0.0","0.0","49","21","21","   32",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-14",,,"0.07","0.8","1.0","34","20","31","   33",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-15",,,"0.00","0.0","0.0","38","20","22","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-16",,,"0.15","2.5","2.0","27","15","21","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-17",,,"0.00","0.0","0.0","41","16","26","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-18",,,"0.00","0.0","0.0","45","26","37",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-19",,,"0.00","0.0","0.0","52","37","43","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-20",,,"0.00","0.0","0.0","58","43","45","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-21",,,"0.00","0.0","0.0","48","28","28","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-22",,,"0.00","0.0","0.0","41","24","33","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-23",,,"0.01","0.0","0.0","52","27","48","    7",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-24",,,"0.32","0.0","0.0","60","35","35","   27",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-25",,,"0.34","0.0","0.0","45","34","37","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-26",,,"0.00","0.0","0.0","45","26","26","   35",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-27",,,"0.00","0.0","0.0","33","20","20","   32",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-28",,,"0.00","0.0","0.0","27","14","14","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-29",,,"0.00","0.0","0.0","21","10","14","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-30",,,"0.01","0.2","0.0","25","8","17","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2017-12-31",,,"0.02","0.7","0.0","26","11","15","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-01",,,"0.00","0.0","0.0","20","7","7","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-02",,,"0.00","0.0","0.0","19","7","10","   27",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-03",,,"0.00","0.0","0.0","25","6","6","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-04",,,"0.10","1.7","2.0","32","5","23","    5",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-05",,,"0.37","5.3","7.0","28","10","10",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-06",,,"0.00","0.0","6.0","17","8","8","   34",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-07",,,"0.00","0.0","5.0","15","0","0","   33",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-08",,,"0.00","0.0","4.0","19","0","17","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-09",,,"0.12","0.0","4.0","34","14","32","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-10",,,"0.00","0.0","4.0","44","20","20","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-11",,,"0.00","0.0","3.0","44","20","37","    5",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-12",,,"0.04","0.0","0.0","60","36","58","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-13",,,"0.56","0.0","0.0","64","41","41","   31",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-14",,,"0.00","0.0","0.0","60","14","14","   30",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-15",,,"0.00","0.0","0.0","25","14","19","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-16",,,"0.00","0.0","0.0","33","16","29","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-17",,,"0.12","0.0","0.0","45","26","33","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-18",,,"0.06","1.0","0.0","37","18","18","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-19",,,"0.00","0.0","0.0","34","17","23","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-20",,,"0.00","0.0","0.0","45","20","29","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-21",,,"0.00","0.0","0.0","55","28","30","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-22",,,"0.00","0.0","0.0","53","28","42","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-23",,,"0.02","0.0","0.0","65","42","56","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-24",,,"0.45","0.0","0.0","61","43","43","   41",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-25",,,"0.00","0.0","0.0","45","26","26","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-26",,,"0.00","0.0","0.0","36","19","19","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-27",,,"0.00","0.0","0.0","43","19","36","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-28",,,"0.24","0.0","0.0","60","29","52","   30",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-29",,,"0.35","0.0","0.0","54","40","40","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-30",,,"0.10","0.0","0.0","45","33","33","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-01-31",,,"0.14","0.7","1.0","35","15","15","   28",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-01",,,"0.00","0.0","0.0","34","15","34","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-02",,,"0.21","0.0","0.0","48","31","33","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-03",,,"0.00","0.0","0.0","43","16","16","   30",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-04",,,"0.00","0.0","0.0","31","14","31","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-05",,,"0.93","0.0","0.0","48","27","33","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-06",,,"0.00","0.0","0.0","37","22","26","   33",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-07",,,"0.00","0.0","0.0","39","22","31","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-08",,,"0.66","0.0","0.0","55","24","27","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-09",,,"0.00","0.0","0.0","37","21","21","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-10",,,"0.00","0.0","0.0","41","20","40","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-11",,,"1.58","0.0","0.0","58","31","52","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-12",,,"1.02","0.0","0.0","64","50","50","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-13",,,"0.08","0.0","0.0","61","26","26","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-14",,,"0.00","0.0","0.0","40","26","34","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-15",,,"0.05","0.0","0.0","54","33","46","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-16",,,"0.10","0.0","0.0","62","45","59","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-17",,,"0.08","0.0","0.0","61","29","29","   31",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-18",,,"0.77","0.5","0.0","43","28","35","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-19",,,"0.00","0.0","0.0","46","29","32","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-20",,,"0.00","0.0","0.0","56","29","56","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-21",,,"0.00","0.0","0.0","74","54","62","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-22",,,"0.00","0.0","0.0","76","55","55","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-23",,,"0.21","0.0","0.0","61","38","38","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-24",,,"0.41","0.0","0.0","45","38","45","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-25",,,"0.39","0.0","0.0","52","45","45","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-26",,,"0.21","0.0","0.0","51","44","45","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-27",,,"0.00","0.0","0.0","51","31","31","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-02-28",,,"0.00","0.0","0.0","55","29","41","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-01",,,"0.00","0.0","0.0","61","34","43","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-02",,,"0.79","0.0","0.0","58","39","39","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-03",,,"0.71","0.5","0.0","46","32","36","   44",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-04",,,"0.00","0.0","0.0","46","33","39","   31",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2018-03-05",,,"0.00","0.0","0.0","46","31","31","   29",,,,,,
